plant_species,plant_genera,plant_family,plant_order,plant_origin,animal_species,animal_genera,animal_family,animal_order,interaction_frequency,reference
Colletia_ulicina,Colletia,Rhamnaceae,Rosales,endemica,Centris_nigerrima,Centris,Apidae,Hymenoptera,1,Medan & Montaldo (2005)
Colletia_ulicina,Colletia,Rhamnaceae,Rosales,endemica,Neomaenas_fractifascia,Neomaenas,Nymphalidae,Lepidoptera,1,Medan & Montaldo (2005)
Colletia_ulicina,Colletia,Rhamnaceae,Rosales,endemica,Sephanoides_sephaniodes,Sephanoides,Trochilidae,Caprimulgiformes,1,Medan & Montaldo (2005)
Colletia_ulicina,Colletia,Rhamnaceae,Rosales,endemica,Sephanoides_sephaniodes,Sephanoides,Trochilidae,Caprimulgiformes,1,Medan & Montaldo (2005)
Collomia_biflora,Collomia,Polemoniaceae,Ericales,nativa,Yramea_lathonoides,Yramea,Nymphalidae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Copiapoa_coquimbana,Copiapoa,Cactaceae,Caryophyllales,endemica,Alloscirtetica_lanosa,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Crinodendron_patagua,Crinodendron,Elaeocarpaceae,Oxalidales,endemica,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Humaña & Valdivia (2004)
Cristaria_glaucophylla,Cristaria,Malvaceae,Malvales,endemica,Alloscirtetica_porteri,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Cristaria_glaucophylla,Cristaria,Malvaceae,Malvales,endemica,Alloscirtetica_rufitarsis,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Cristaria_integerrima,Cristaria,Malvaceae,Malvales,endemica,Allsocirtetica_chilena,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Cumulopuntia sphaerica,Cumulopuntia,Cactaceae,Caryophyllales,nativa,Alloscirtetica_lanosa,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Cynoglossum_creticum,Cynoglossum,Boraginaceae,Boraginales,introducida,Megachile_2,Megachile,Megachilidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Discaria_nana,Discaria,Rhamnaceae,Rosales,nativa,Ateloglutus_sp,Ateloglutus,Tachinidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Discaria_nana,Discaria,Rhamnaceae,Rosales,nativa,Habromyia_lipoflava,Habromyia,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Discaria_nana,Discaria,Rhamnaceae,Rosales,nativa,Prosopochaeta_2,Prosopochaeta,Tachinidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Discaria_nana,Discaria,Rhamnaceae,Rosales,nativa,Sarcophagidae_2,,Sarcophagidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Discaria_nana,Discaria,Rhamnaceae,Rosales,nativa,Tachinidae_2,,Tachinidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Discaria_nana,Discaria,Rhamnaceae,Rosales,nativa,Lepidoptera_2,,,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Draba_gilliesii,Draba,Brassicaceae,Brassicales,nativa,Phulia_nymphula,Phulia,Pieridae,Lepidoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Draba_gilliesii,Draba,Brassicaceae,Brassicales,nativa,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Draba_gilliesii,Draba,Brassicaceae,Brassicales,nativa,Sarcophagidae_2,,Sarcophagidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Eccremocarpus_scaber,Eccremocarpus,Bignoniaceae,Lamiales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Belmonte et al (1994)
Eccremocarpus_scaber,Eccremocarpus,Bignoniaceae,Lamiales,nativa,Patagona_gigas,Patagona,Trochilidae,Caprimulgiformes,1,Belmonte et al (1994)
Eccremocarpus_scaber,Eccremocarpus,Bignoniaceae,Lamiales,nativa,Sephanoides_sephaniodes,Sephanoides,Trochilidae,Caprimulgiformes,1,Belmonte et al (1994)
Eccremocarpus_scaber,Eccremocarpus,Bignoniaceae,Lamiales,nativa,Tatochila_mercedis,Tatochila,Pieridae,Lepidoptera,1,Belmonte et al (1994)
Echinopsis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Apis_melifera,Apis,Apidae,Hymenoptera,1,Walter (2010)
Echinopsis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Apis_melifera,Apis,Apidae,Hymenoptera,1,Ossa & Medel (2011)
Echinopsis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Arctodium_vulpinum,Arctodium,Scarabaeidae,Coleoptera,1,Ossa & Medel (2011)
Echinopsis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Caenohalictus_1bc,Caenohalictus ,Halictidae,Hymenoptera,1,Ossa & Medel (2011)
Echinopsis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Centris_nigerrima,Centris,Apidae,Hymenoptera,1,Ossa & Medel (2011)
Echinopsis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Colletes_1yt,Colletes,Colletidae,Hymenoptera,1,Walter (2010)
Echinopsis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Copestylum_concinnum,Copestylum,Syrphidae,Diptera,1,Ossa & Medel (2011)
Echinopsis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Lasioglossum_1bc,Lasioglossum,Halictidae,Hymenoptera,1,Ossa & Medel (2011)
Echinopsis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Lichnia_gallardoi,Lichnia,Melolonthidae,Coleoptera,1,Ossa & Medel (2011)
Echinopsis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Megachile_saulcyi,Megachile,Megachilidae,Hymenoptera,1,Ossa & Medel (2011)
Echinopsis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Neofidelia_profuga,Neofidelia,Megachilidae,Hymenoptera,1,Walter (2010)
Echinopsis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Trichothurgus_1bc,Trichoturgus,Megachilidae,Hymenoptera,1,Ossa & Medel (2011)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Amecocerus_sp,Amecocerus,Melyridae,Coleoptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Apis_melifera,Apis,Apidae,Hymenoptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Arctodium_vulpinum,Arctodium,Scarabaeidae,Coleoptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Bilyaxia_concinna,Bilyaxia,Buprestidae,Coleoptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Caenohalictus_dolator,Caenohalictus,Halictidae,Hymenoptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Diadasia_chilensis,Diadasia,Apidae,Hymenoptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Dolichophaonia_sp,Dolichophaonia,Muscidae,Diptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Epiclines_sp,Epiclines,Cleridae,Coleoptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Lasioglossum_herbstelium,Lasioglossum,Halictidae,Hymenoptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Leioproctus_semicyaneus,Leioproctus,Colletidae,Hymenoptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Leptoglossus_chilensis,Leptoglossus,Coreidae,Hemiptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Liphanthus_2,Liphanthus,Andrenidae,Hymenoptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Manduca_sexta,Manduca,Sphingidae,Lepidoptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Manuelia_gayi,Manuelia,Apidae,Hymenoptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Megachile_distinguenda,Megachile,Megachilidae,Hymenoptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Mitrodetus_dentitarsis,Mitrodetus,Mydidae,Diptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Mycteromyia_conica,Mycteromyia,Tabanidae,Diptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Pseudagapostemon_pissisi,Pseudagapostemon,Halictidae,Hymenoptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Ruizantheda_mutabilis,Ruizantheda,Halictidae,Hymenoptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Ruizantheda_proxima,Ruizantheda,Halictidae,Hymenoptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Sioptera_importans,Seioptera,Ulidiidae,Diptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Trichophthalma_murina,Trichophthalma,Nemestrinidae,Diptera,1,Lemaitre et al (2014)
Echinopsis_chiloensis_chiloensis,Echinopsis,Cactaceae,Caryophyllales,endemica,Trichothurgus_dubius,Trichothurgus,Megachilidae,Hymenoptera,1,Lemaitre et al (2014)
Echinopsis_deserticola,Echinopsis,Cactaceae,Caryophyllales,endemica,Alloscirtetica_lanosa,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Echinopsis_nigripilis,Echinopsis,Cactaceae,Caryophyllales,endemica,Alloscirtetica_lanosa,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Alloscirtetica_gayi,Alloscirtetica,Apidae,Hymenoptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Apis_melifera,Apis,Apidae,Hymenoptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Arthrobrachus_nigromaculatus,Arthrobrachus,Melyridae,Coleoptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Bombus_ruderatus,Bombus,Apidae,Hymenoptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Bombus_terrestris,Bombus,Apidae,Hymenoptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Butleria_8,Butleria,Hesperiidae,Lepidoptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Centris_cineraria,Centris,Apidae,Hymenoptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Chalepogenus_8,Chalepogenus,Apidae,Hymenoptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Colias_vauthierii,Colias,Pieridae,Lepidoptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Corynura_chloris,Corynura,Halictidae,Hymenoptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Dasytes_8,Dasytes,Melyridae,Coleoptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Lasia_corvina,Lasia,Acroceridae,Diptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Lasioglossum_8,Lasioglossum,Halictidae,Hymenoptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Megachile_semirufa,Megachile,Megachilidae,Hymenoptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Svastrides_melanura,Svastrides,Apidae,Hymenoptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Syrphus_octamaculatus,Syrphus,Syrphidae,Diptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Syrphus_shorae,Syrphus,Syrphidae,Diptera,1,Carvallo et al (2013)
Echium_vulgare,Echium,Boraginaceae,Boraginales,introducida,Trichophthalma_barbarossa,Trichophthalma,Nemestrinidae,Diptera,1,Carvallo et al (2013)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Apis_melifera,Apis,Apidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Apis_melifera,Apis,Apidae,Hymenoptera,1,Valdivia et al (2018)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Valdivia et al (2018)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Bombus_terrestris,Bombus,Apidae,Hymenoptera,1,Valdivia et al (2018)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Cadeguala_albopilosa,Cadeguala,Colletidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Codeguala_occidentalis,Cadeguala,Colletidae,Hymenoptera,1,Valdivia et al (2018)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Camponotus_distinguendus,Camponotus,Formicidae,Hymenoptera,1,Valdivia et al (2018)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Corynura_prothysteres,Corynura,Halictidae,Hymenoptera,1,Valdivia et al (2018)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Diphaglossa_gayi,Diphaglossa,Colletidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Elaenia_albiceps,Elaenia,Tyrannidae,Passeriformes,1,Smith-Ramirez et al (2005)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Elaenia_albiceps,Elaenia,Tyrannidae,Passeriformes,1,Rovere et al (2006)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Lasia_nigritarsis,Lasia,Acroceridae,Diptera,1,Valdivia et al (2018)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Lasiophanes_picinus,Lasiophanes,Formicidae,Hymenoptera,1,Valdivia et al (2018)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Manuelia_gayatina,Manuelia,Apidae,Hymenoptera,1,Valdivia et al (2018)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Phrygilus_patagonicus,Phrygilus,Thraupidae,Passeriformes,1,Rovere et al (2006)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Phrygilus_patagonicus,Phrygilus,Thraupidae,Passeriformes,1,Valdivia et al (2018)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Phrygilus_patagonicus,Phrygilus,Thraupidae,Passeriformes,1,Smith-Ramirez et al (2005)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Sephanoides_sephaniodes,Sephanoides,Trochilidae,Caprimulgiformes,1,Smith-Ramirez et al (2005)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Sephanoides_sephaniodes,Sephanoides,Trochilidae,Caprimulgiformes,1,Valdivia et al (2018)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Sephanoides_sephaniodes,Sephanoides,Trochilidae,Caprimulgiformes,1,Rovere et al (2006)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Spinus_barbatus,Spinus,Fringillidae,Passeriformes,1,Rovere et al (2006)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Spinus_barbatus,Spinus,Fringillidae,Passeriformes,1,Smith-Ramirez et al (2005)
Embothrium_coccineum,Embothrium,Proteaceae,Proteales,nativa,Ichneumonidae_1cf,,Ichneumonidae,Hymenoptera,1,Smith-Ramirez et al (2005)
Eriosyce clavata,Eriosyce,Cactaceae,Caryophyllales,endemica,Alloscirtetica_lanosa,Alloscirtetica,Apidae,Hymenoptera,1,Vivallo (2003)
Eriosyce_chilensis,Eriosyce,Cactaceae,Caryophyllales,endemica,Anthrenoides_k1,Anthrenoides,Andrenidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_chilensis,Eriosyce,Cactaceae,Caryophyllales,endemica,Caenohalictus_rostraticeps,Caenohalictus,Halictidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_chilensis,Eriosyce,Cactaceae,Caryophyllales,endemica,Chilicola_k1,Chilicola,Colletidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_chilensis,Eriosyce,Cactaceae,Caryophyllales,endemica,Corynura_herbstei,Corynura,Halictidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_chilensis,Eriosyce,Cactaceae,Caryophyllales,endemica,Lasioglossum_k2,Lasioglossum,Halictidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_chilensis,Eriosyce,Cactaceae,Caryophyllales,endemica,Liphanthus_k1,Liphanthus,Andrenidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_chilensis,Eriosyce,Cactaceae,Caryophyllales,endemica,Trichothurgus_dubius,Trichothurgus,Megachilidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_chilensis,Eriosyce,Cactaceae,Caryophyllales,endemica,Xenochilicola_diminuta,Xenochilicola,Colletidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_chilensis_albidiflora,Eriosyce,Cactaceae,Caryophyllales,endemica,Anthrenoides_k1,Anthrenoides,Andrenidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_chilensis_albidiflora,Eriosyce,Cactaceae,Caryophyllales,endemica,Apis_melifera,Apis,Apidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_chilensis_albidiflora,Eriosyce,Cactaceae,Caryophyllales,endemica,Caenohalictus_rostraticeps,Caenohalictus,Halictidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_chilensis_albidiflora,Eriosyce,Cactaceae,Caryophyllales,endemica,Chilicola_k1,Chilicola,Colletidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_chilensis_albidiflora,Eriosyce,Cactaceae,Caryophyllales,endemica,Corynura_herbstei,Corynura,Halictidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_chilensis_albidiflora,Eriosyce,Cactaceae,Caryophyllales,endemica,Lasioglossum_k1,Lasioglossum,Halictidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_chilensis_albidiflora,Eriosyce,Cactaceae,Caryophyllales,endemica,Liphanthus_k1,Liphanthus,Andrenidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_curvispina_mutabilis,Eriosyce,Cactaceae,Caryophyllales,endemica,Alloscirtetica_lanosa,Alloscirtetica,Apidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_curvispina_mutabilis,Eriosyce,Cactaceae,Caryophyllales,endemica,Anthrenoides_k1,Anthrenoides,Andrenidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_curvispina_mutabilis,Eriosyce,Cactaceae,Caryophyllales,endemica,Caenohalictus_k1,Caenohalictus,Halictidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_curvispina_mutabilis,Eriosyce,Cactaceae,Caryophyllales,endemica,Chilicola_mantagua,Chilicola,Colletidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_curvispina_mutabilis,Eriosyce,Cactaceae,Caryophyllales,endemica,Chilicola_k1,Chilicola,Colletidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_curvispina_mutabilis,Eriosyce,Cactaceae,Caryophyllales,endemica,Diadasia_chilensis,Diadasia,Apidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_curvispina_mutabilis,Eriosyce,Cactaceae,Caryophyllales,endemica,Lasioglossum_k2,Lasioglossum,Halictidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_curvispina_mutabilis,Eriosyce,Cactaceae,Caryophyllales,endemica,Liphanthus_k1,Liphanthus,Andrenidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_curvispina_mutabilis,Eriosyce,Cactaceae,Caryophyllales,endemica,Trichothurgus_dubius,Trichothurgus,Megachilidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_litoralis,Eriosyce,Cactaceae,Caryophyllales,endemica,Caenohalictus_cyanopigus,Caenohalictus,Halictidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_litoralis,Eriosyce,Cactaceae,Caryophyllales,endemica,Caenohalictus_rostraticeps,Caenohalictus,Halictidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_litoralis,Eriosyce,Cactaceae,Caryophyllales,endemica,Lasioglossum_k1,Lasioglossum,Halictidae,Hymenoptera,1,Guerrero et al (2019)
Eriosyce_litoralis,Eriosyce,Cactaceae,Caryophyllales,endemica,Patagona_gigas,Patagona,Trochilidae,Caprimulgiformes,1,Guerrero et al (2019)
Erodium_circutarium,Erodium,Geraniaceae,Geraniales,introducida,Scaeva_melanostoma,Scaeva,Syrphidae,Diptera,1,"Arroyo et al (1982), Arroyo et al (1985)"
Eryngium_paniculatum,Eryngium,Apiaceae,Apiales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Ruz & Herrera (2001)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Argyrophorus_sp,Argyrophorus,Nymphalidae,Lepidoptera,1,Medel et al (2007)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Esterio et al (2013)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Cooley et al (2008)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Cooley et al (2008)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Cooley et al (2008)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Medel et al (2007)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Medel et al (2007)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Bombus_dahlbomii,Bombus,Apidae,Hymenoptera,1,Medel et al (2018)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Bombus_terrestris,Bombus,Apidae,Hymenoptera,1,Esterio et al (2013)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Bombus_terrestris,Bombus,Apidae,Hymenoptera,1,Medel et al (2007)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Bombus_terrestris,Bombus,Apidae,Hymenoptera,1,Medel et al (2007)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Bombus_terrestris,Bombus,Apidae,Hymenoptera,1,Medel et al (2007)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Bombus_terrestris,Bombus,Apidae,Hymenoptera,1,Carvallo & Medel (2010)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Bombus_terrestris,Bombus,Apidae,Hymenoptera,1,Medel et al (2018)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Centris_chilensis,Centris,Apidae,Hymenoptera,1,Esterio et al (2013)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Centris_chilensis,Centris,Apidae,Hymenoptera,1,Medel et al (2018)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Centris_nigerrima,Centris,Apidae,Hymenoptera,1,Esterio et al (2013)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Centris_nigerrima,Centris,Apidae,Hymenoptera,1,Medel et al (2003)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Centris_nigerrima,Centris,Apidae,Hymenoptera,1,Medel et al (2007)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Centris_nigerrima,Centris,Apidae,Hymenoptera,1,Medel et al (2007)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Centris_nigerrima,Centris,Apidae,Hymenoptera,1,Medel et al (2007)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Centris_nigerrima,Centris,Apidae,Hymenoptera,1,Medel et al (2007)
Erythranthe_lutea,Erythranthe,Phrymaceae,Lamiales,nativa,Centris_nigerrima,Centris,Apidae,Hymenoptera,1,Medel et al (2007)
